Lineage ID	Frequency  Day 0	Frequency  Day 3	Frequency  Day 6	Frequency  Day 9	Afatinib  response  group
bc14-059:bc30-055555	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-061:bc30-003529	0.0648929266709929	#N/A	0.106157112526539	#N/A	Sensitive
bc14-061:bc30-008845	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-061:bc30-013855	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-061:bc30-026269	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-061:bc30-028070	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-061:bc30-035108	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-061:bc30-050888	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-061:bc30-098212	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-062:bc30-048318	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-062:bc30-082235	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-063:bc30-041979	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-063:bc30-080432	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-064:bc30-053728	0.259571706683971	0.417536534446764	0.318471337579618	#N/A	Sensitive
bc14-065:bc30-026474	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-065:bc30-033004	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-065:bc30-051915	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-065:bc30-067976	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-066:bc30-020663	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-067:bc30-077257	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-067:bc30-081937	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-067:bc30-086683	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-016428	0.648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-036996	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-061227	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-062798	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-075416	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-082362	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-069:bc30-091431	0.0648929266709929	#N/A	0.212314225053079	#N/A	Tolerant
bc14-069:bc30-098271	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-069:bc30-098454	0.0648929266709929	0.208768267223382	0.106157112526539	#N/A	Sensitive
bc14-071:bc30-012516	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-014545	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-030902	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-042924	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-061562	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-062014	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-075980	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-080963	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-071:bc30-083356	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-071:bc30-086570	0.0648929266709929	0.417536534446764	0.106157112526539	#N/A	Sensitive
bc14-073:bc30-098970	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-074:bc30-015189	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-074:bc30-029197	0.324464633354964	0.208768267223382	#N/A	#N/A	Sensitive
bc14-074:bc30-056463	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-074:bc30-084891	0.324464633354964	#N/A	#N/A	#N/A	Sensitive
bc14-075:bc30-012281	#N/A	0.417536534446764	#N/A	#N/A	Sensitive
bc14-075:bc30-017658	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-075:bc30-017829	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-075:bc30-078925	0.129785853341986	#N/A	0.106157112526539	#N/A	Sensitive
bc14-076:bc30-002264	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-076:bc30-076229	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-077:bc30-018113	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-077:bc30-027907	0.0648929266709929	#N/A	0.212314225053079	#N/A	Sensitive
bc14-077:bc30-052322	0.0648929266709929	0.208768267223382	#N/A	#N/A	Tolerant
bc14-077:bc30-090562	0.0648929266709929	#N/A	#N/A	#N/A	Tolerant
bc14-079:bc30-029643	0.0648929266709929	0.208768267223382	#N/A	#N/A	Tolerant
bc14-079:bc30-045148	0.259571706683971	#N/A	#N/A	#N/A	Sensitive
bc14-079:bc30-049731	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-079:bc30-085071	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-079:bc30-087174	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-080:bc30-006100	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-080:bc30-035943	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-080:bc30-087209	#N/A	#N/A	0.106157112526539	#N/A	Tolerant
bc14-083:bc30-035442	0.194678780012979	0.208768267223382	0.106157112526539	#N/A	Sensitive
bc14-084:bc30-034645	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-084:bc30-082356	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-085:bc30-049090	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-085:bc30-051927	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-085:bc30-052053	#N/A	#N/A	#N/A	#N/A	Tolerant
bc14-085:bc30-095436	0.0648929266709929	0.208768267223382	#N/A	#N/A	Sensitive
bc14-086:bc30-011266	0.0648929266709929	0.208768267223382	0.106157112526539	#N/A	Sensitive
bc14-086:bc30-012804	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-086:bc30-014797	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-086:bc30-016545	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-086:bc30-026510	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-086:bc30-064451	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-086:bc30-094800	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-017654	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-023694	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-061156	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-085371	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-088025	0.194678780012979	#N/A	#N/A	#N/A	Sensitive
bc14-088:bc30-021201	0.129785853341986	0.208768267223382	#N/A	#N/A	Sensitive
bc14-088:bc30-042359	0.0648929266709929	#N/A	#N/A	#N/A	Tolerant
bc14-088:bc30-077874	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-088:bc30-081283	0.259571706683971	#N/A	#N/A	#N/A	Tolerant
bc14-090:bc30-063687	#N/A	0.208768267223382	0.212314225053079	#N/A	Sensitive
bc14-090:bc30-079989	0.129785853341986	#N/A	#N/A	#N/A	Sensitive
bc14-090:bc30-091729	0.0648929266709929	#N/A	0.106157112526539	#N/A	Sensitive
bc14-093:bc30-017643	0.129785853341986	#N/A	#N/A	#N/A	Tolerant
bc14-093:bc30-021312	0.259571706683971	#N/A	#N/A	#N/A	Tolerant
bc14-093:bc30-031743	#N/A	#N/A	#N/A	#N/A	Sensitive
bc14-093:bc30-046216	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-093:bc30-055999	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-095:bc30-010829	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-017886	0.324464633354964	#N/A	0.318471337579618	#N/A	Tolerant
bc14-095:bc30-018626	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-023975	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-095:bc30-026140	0.0648929266709929	#N/A	0.318471337579618	#N/A	Sensitive
bc14-095:bc30-028359	0.129785853341986	#N/A	0.106157112526539	#N/A	Sensitive
bc14-095:bc30-030772	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-048456	0.194678780012979	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-052882	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-053340	0.259571706683971	0.208768267223382	#N/A	#N/A	Sensitive
bc14-095:bc30-058330	#N/A	0.208768267223382	#N/A	#N/A	Sensitive
bc14-095:bc30-068182	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-070011	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-079714	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-090215	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-095:bc30-093295	0.0648929266709929	#N/A	0.106157112526539	#N/A	Sensitive
bc14-096:bc30-017133	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-096:bc30-037139	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-096:bc30-053569	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-096:bc30-085993	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-097:bc30-004602	0.0648929266709929	#N/A	#N/A	#N/A	Tolerant
bc14-097:bc30-007881	0.0648929266709929	0.208768267223382	0.106157112526539	#N/A	Sensitive
bc14-097:bc30-027180	#N/A	#N/A	0.106157112526539	#N/A	Sensitive
bc14-097:bc30-030681	0.0648929266709929	0.208768267223382	#N/A	#N/A	Sensitive
bc14-097:bc30-031611	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-097:bc30-090378	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-097:bc30-097790	0.45425048669695	0.208768267223382	0.106157112526539	#N/A	Tolerant
bc14-098:bc30-094274	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-099:bc30-006725	0.389357560025957	0.208768267223382	0.212314225053079	#N/A	Tolerant
bc14-099:bc30-024293	#N/A	0.417536534446764	#N/A	#N/A	Sensitive
bc14-099:bc30-056416	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-100:bc30-095175	0.0648929266709929	#N/A	#N/A	#N/A	Sensitive
bc14-087:bc30-018814	0.324464633354964	#N/A	0.106157112526539	0.614574187884109	Sensitive
bc14-036:bc30-057524	0.0648929266709929	0.626304801670146	0.318471337579618	0.526777875329236	Sensitive
bc14-052:bc30-015400	0.129785853341986	0.417536534446764	0.424628450106157	0.526777875329236	Sensitive
bc14-061:bc30-056416	#N/A	1.25260960334029	0.530785562632696	0.526777875329236	Sensitive
bc14-062:bc30-023729	0.194678780012979	0.835073068893528	0.530785562632696	0.526777875329236	Sensitive
bc14-030:bc30-021720	0.194678780012979	0.208768267223382	0.318471337579618	0.438981562774363	Sensitive
bc14-054:bc30-009684	0.519143413367943	0.835073068893528	0.424628450106157	0.438981562774363	Sensitive
bc14-001:bc30-020424	#N/A	#N/A	#N/A	0.351185250219491	Tolerant
bc14-010:bc30-010957	0.648929266709929	0.208768267223382	0.106157112526539	0.351185250219491	Sensitive
bc14-032:bc30-098530	0.129785853341986	#N/A	0.318471337579618	0.351185250219491	Sensitive
bc14-057:bc30-073331	0.194678780012979	#N/A	0.106157112526539	0.351185250219491	Sensitive
bc14-097:bc30-049818	0.45425048669695	1.46137787056367	0.955414012738853	0.351185250219491	Sensitive
bc14-002:bc30-036494	0.129785853341986	#N/A	0.106157112526539	0.263388937664618	Sensitive
bc14-006:bc30-062663	0.45425048669695	1.25260960334029	0.530785562632696	0.263388937664618	Sensitive
bc14-016:bc30-017899	0.129785853341986	#N/A	#N/A	0.263388937664618	Sensitive
bc14-018:bc30-079210	0.0648929266709929	#N/A	0.106157112526539	0.263388937664618	Sensitive
bc14-029:bc30-051262	0.194678780012979	0.208768267223382	#N/A	0.263388937664618	Sensitive
bc14-058:bc30-063078	0.194678780012979	0.208768267223382	0.106157112526539	0.263388937664618	Sensitive
bc14-071:bc30-014542	#N/A	#N/A	#N/A	0.263388937664618	Sensitive
bc14-002:bc30-005695	0.129785853341986	#N/A	#N/A	0.175592625109745	Sensitive
bc14-003:bc30-016505	0.389357560025957	#N/A	0.318471337579618	0.175592625109745	Sensitive
bc14-005:bc30-040269	0.324464633354964	0.208768267223382	0.318471337579618	0.175592625109745	Sensitive
bc14-006:bc30-076376	0.0648929266709929	#N/A	#N/A	0.175592625109745	Sensitive
bc14-008:bc30-013525	0.324464633354964	0.626304801670146	0.106157112526539	0.175592625109745	Sensitive
bc14-013:bc30-079065	#N/A	#N/A	0.106157112526539	0.175592625109745	Tolerant
bc14-018:bc30-024519	0.324464633354964	0.208768267223382	0.212314225053079	0.175592625109745	Sensitive
bc14-018:bc30-097470	#N/A	#N/A	0.212314225053079	0.175592625109745	Sensitive
bc14-029:bc30-099942	#N/A	#N/A	#N/A	0.175592625109745	Sensitive
bc14-033:bc30-026128	0.0648929266709929	#N/A	#N/A	0.175592625109745	Sensitive
bc14-036:bc30-047443	0.324464633354964	#N/A	0.106157112526539	0.175592625109745	Sensitive
bc14-037:bc30-017983	0.194678780012979	0.208768267223382	0.106157112526539	0.175592625109745	Sensitive
bc14-037:bc30-098606	#N/A	#N/A	#N/A	0.175592625109745	Sensitive
bc14-039:bc30-001884	#N/A	0.208768267223382	#N/A	0.175592625109745	Sensitive
bc14-039:bc30-004780	0.194678780012979	#N/A	0.212314225053079	0.175592625109745	Sensitive
bc14-039:bc30-093289	0.259571706683971	0.208768267223382	0.106157112526539	0.175592625109745	Sensitive
bc14-046:bc30-001122	#N/A	0.208768267223382	#N/A	0.175592625109745	Sensitive
bc14-051:bc30-007396	0.0648929266709929	#N/A	#N/A	0.175592625109745	Sensitive
bc14-051:bc30-042898	#N/A	#N/A	#N/A	0.175592625109745	Tolerant
bc14-052:bc30-014687	0.129785853341986	0.208768267223382	#N/A	0.175592625109745	Sensitive
bc14-054:bc30-008363	#N/A	0.208768267223382	#N/A	0.175592625109745	Sensitive
bc14-054:bc30-043716	#N/A	#N/A	0.424628450106157	0.175592625109745	Sensitive
bc14-054:bc30-086176	1.10317975340688	0.417536534446764	0.318471337579618	0.175592625109745	Sensitive
bc14-055:bc30-009568	0.259571706683971	0.208768267223382	0.212314225053079	0.175592625109745	Sensitive
bc14-055:bc30-096249	#N/A	0.208768267223382	#N/A	0.175592625109745	Sensitive
bc14-056:bc30-081470	0.0648929266709929	0.417536534446764	0.212314225053079	0.175592625109745	Sensitive
bc14-058:bc30-090278	#N/A	#N/A	#N/A	0.175592625109745	Sensitive
bc14-061:bc30-010643	#N/A	#N/A	#N/A	0.175592625109745	Sensitive
bc14-065:bc30-055225	0.324464633354964	#N/A	#N/A	0.175592625109745	Sensitive
bc14-076:bc30-038301	0.129785853341986	0.208768267223382	0.212314225053079	0.175592625109745	Sensitive
bc14-080:bc30-044858	0.0648929266709929	#N/A	0.636942675159236	0.175592625109745	Sensitive
bc14-085:bc30-035729	#N/A	#N/A	#N/A	0.175592625109745	Sensitive
bc14-085:bc30-073908	0.0648929266709929	#N/A	0.106157112526539	0.175592625109745	Sensitive
bc14-086:bc30-029282	#N/A	#N/A	#N/A	0.175592625109745	Tolerant
bc14-089:bc30-041178	0.0648929266709929	#N/A	#N/A	0.175592625109745	Sensitive
bc14-092:bc30-045445	0.259571706683971	0.835073068893528	0.318471337579618	0.175592625109745	Sensitive
bc14-093:bc30-078550	0.0648929266709929	#N/A	#N/A	0.175592625109745	Sensitive
bc14-001:bc30-030855	#N/A	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-003:bc30-016579	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-005:bc30-016671	0.129785853341986	0.417536534446764	#N/A	0.0877963125548727	Sensitive
bc14-005:bc30-022606	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-005:bc30-030128	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-005:bc30-066773	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-006:bc30-037654	0.389357560025957	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-008:bc30-086830	0.194678780012979	0.208768267223382	0.212314225053079	0.0877963125548727	Sensitive
bc14-010:bc30-012146	0.259571706683971	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-010:bc30-083133	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-011:bc30-034804	#N/A	#N/A	0.212314225053079	0.0877963125548727	Tolerant
bc14-011:bc30-049090	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-012:bc30-006577	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-012:bc30-083329	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-013:bc30-027978	0.194678780012979	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-015:bc30-070768	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-015:bc30-082024	0.194678780012979	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-021:bc30-031111	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-021:bc30-071239	#N/A	#N/A	0.212314225053079	0.0877963125548727	Sensitive
bc14-029:bc30-010283	0.0648929266709929	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-033:bc30-014112	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-033:bc30-045424	0.194678780012979	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-033:bc30-091477	#N/A	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-034:bc30-035948	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-036:bc30-000431	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-036:bc30-044408	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-036:bc30-056689	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-037:bc30-015258	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-037:bc30-092499	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-038:bc30-012487	0.324464633354964	0.208768267223382	0.106157112526539	0.0877963125548727	Sensitive
bc14-039:bc30-001593	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-039:bc30-054153	0.389357560025957	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-039:bc30-090948	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-039:bc30-094541	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-040:bc30-043189	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-040:bc30-048938	0.194678780012979	0.208768267223382	0.212314225053079	0.0877963125548727	Sensitive
bc14-040:bc30-059270	0.0648929266709929	0.208768267223382	0.106157112526539	0.0877963125548727	Sensitive
bc14-041:bc30-051143	#N/A	0.626304801670146	0.212314225053079	0.0877963125548727	Sensitive
bc14-041:bc30-053766	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-041:bc30-092680	0.194678780012979	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-045:bc30-059780	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-046:bc30-063899	0.0648929266709929	0.208768267223382	0.212314225053079	0.0877963125548727	Sensitive
bc14-047:bc30-080252	#N/A	#N/A	0.106157112526539	0.0877963125548727	Tolerant
bc14-049:bc30-072859	0.194678780012979	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-050:bc30-021964	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-051:bc30-033549	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-052:bc30-017825	#N/A	0.208768267223382	0.106157112526539	0.0877963125548727	Sensitive
bc14-052:bc30-027804	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-053:bc30-001774	0.0648929266709929	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-053:bc30-020023	#N/A	#N/A	0.212314225053079	0.0877963125548727	Sensitive
bc14-054:bc30-034945	#N/A	0.208768267223382	#N/A	0.0877963125548727	Tolerant
bc14-054:bc30-047787	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-054:bc30-057477	#N/A	#N/A	0.106157112526539	0.0877963125548727	Tolerant
bc14-054:bc30-092374	0.194678780012979	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-055:bc30-045298	#N/A	#N/A	#N/A	0.0877963125548727	Tolerant
bc14-055:bc30-058298	#N/A	0.208768267223382	#N/A	0.0877963125548727	Tolerant
bc14-055:bc30-062697	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-055:bc30-082736	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-057:bc30-005958	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-057:bc30-033121	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-057:bc30-076524	0.648929266709929	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-057:bc30-087557	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-058:bc30-060180	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-058:bc30-095762	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-059:bc30-056389	0.194678780012979	#N/A	0.212314225053079	0.0877963125548727	Sensitive
bc14-061:bc30-023425	0.259571706683971	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-065:bc30-029169	0.194678780012979	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-065:bc30-064666	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-065:bc30-064882	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-065:bc30-072137	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-065:bc30-095370	0.0648929266709929	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-065:bc30-099357	#N/A	#N/A	#N/A	0.0877963125548727	Tolerant
bc14-066:bc30-073305	0.45425048669695	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-069:bc30-004604	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-069:bc30-046350	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-073:bc30-057065	0.843608046722907	0.417536534446764	0.212314225053079	0.0877963125548727	Sensitive
bc14-076:bc30-045840	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-079:bc30-062970	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-080:bc30-060261	0.194678780012979	0.417536534446764	0.106157112526539	0.0877963125548727	Sensitive
bc14-080:bc30-094133	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-086:bc30-017902	0.129785853341986	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-086:bc30-031919	0.389357560025957	#N/A	0.212314225053079	0.0877963125548727	Sensitive
bc14-086:bc30-034547	0.259571706683971	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-086:bc30-041658	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-086:bc30-047583	#N/A	0.208768267223382	#N/A	0.0877963125548727	Tolerant
bc14-086:bc30-073968	#N/A	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-086:bc30-085498	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-087:bc30-004923	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-087:bc30-063176	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-088:bc30-067626	0.0648929266709929	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-089:bc30-007827	#N/A	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-089:bc30-073923	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-090:bc30-065489	#N/A	0.208768267223382	#N/A	0.0877963125548727	Tolerant
bc14-093:bc30-013754	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-095:bc30-005522	#N/A	#N/A	#N/A	0.0877963125548727	Tolerant
bc14-095:bc30-006695	0.0648929266709929	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-095:bc30-045251	0.129785853341986	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-096:bc30-089923	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-097:bc30-011582	#N/A	#N/A	#N/A	0.0877963125548727	Sensitive
bc14-097:bc30-045223	0.194678780012979	#N/A	0.106157112526539	0.0877963125548727	Sensitive
bc14-097:bc30-075976	0.129785853341986	0.208768267223382	#N/A	0.0877963125548727	Sensitive
bc14-097:bc30-093253	#N/A	#N/A	#N/A	0.0877963125548727	Tolerant

